timestamp,open,close,volume,low,high
1550759400, 159.05999755859375, 155.77000427246094, 11213700, 155.17999267578125, 160.0500030517578
1550845800, 157.86000061035156, 159.19000244140625, 10043500, 157.30999755859375, 159.9499969482422
1551105000, 162.55999755859375, 158.69000244140625, 16400500, 158.33999633789062, 165.27999877929688
1551191400, 158.5, 157.10000610351562, 12211600, 155.75, 160.75999450683594
1551277800, 156.52000427246094, 155.41000366210938, 12506400, 153.11000061035156, 157.58999633789062
1551364200, 155.0, 154.25999450683594, 8123600, 153.36000061035156, 155.89999389648438
1551450600, 156.27000427246094, 156.4499969482422, 8929700, 153.9199981689453, 158.14999389648438
1551709800, 158.0, 156.77999877929688, 10249800, 154.5, 158.9199981689453
1551796200, 156.14999389648438, 156.52000427246094, 9073100, 153.9600067138672, 158.05999755859375
1551882600, 156.16000366210938, 152.0500030517578, 10088100, 151.94000244140625, 156.5
1551969000, 151.10000610351562, 149.25999450683594, 11252600, 147.39999389648438, 151.49000549316406
1552055400, 145.66000366210938, 150.63999938964844, 10560400, 144.8000030517578, 151.07000732421875
1552311000, 151.58999633789062, 161.13999938964844, 21493200, 149.69000244140625, 162.05999755859375
1552397400, 162.25999450683594, 162.52000427246094, 14489400, 159.19000244140625, 164.38999938964844
1552483800, 164.02999877929688, 168.6199951171875, 19222500, 163.72999572753906, 169.8000030517578
1552570200, 168.99000549316406, 165.55999755859375, 12984600, 165.25, 169.47000122070312
1552656600, 167.3000030517578, 169.80999755859375, 16537100, 167.16000366210938, 171.52999877929688
1552915800, 171.0800018310547, 168.9499969482422, 12174800, 167.86000061035156, 173.25
1553002200, 172.75999450683594, 175.7100067138672, 21374300, 172.0800018310547, 177.5
1553088600, 176.8800048828125, 174.39999389648438, 17978700, 173.0, 179.02999877929688
1553175000, 175.3300018310547, 183.94000244140625, 20607800, 175.1300048828125, 185.0
1553261400, 182.83999633789062, 177.5, 18691100, 176.94000244140625, 184.8000030517578
1553520600, 175.86000061035156, 173.77999877929688, 13130300, 171.11000061035156, 178.4499969482422
1553607000, 179.49000549316406, 176.8699951171875, 17587700, 174.60000610351562, 181.75
1553693400, 177.89999389648438, 176.5, 11859300, 173.6999969482422, 179.77000427246094
1553779800, 177.5500030517578, 177.25, 12006600, 175.11000061035156, 179.89999389648438
1553866200, 179.94000244140625, 179.55999755859375, 11422400, 177.91000366210938, 180.5399932861328
1554125400, 183.25999450683594, 182.27999877929688, 12095600, 180.3699951171875, 183.5
1554211800, 183.25, 183.0, 11023000, 181.52000427246094, 184.7899932861328
1554298200, 185.0, 188.6199951171875, 19719500, 184.8000030517578, 191.0
