timestamp,open,close,volume,low,high
1550763000, 1095.9100341796875, 1099.349853515625, 166765, 1093.3699951171875, 1101.0
1550766600, 1099.9100341796875, 1103.7108154296875, 99505, 1098.3299560546875, 1105.1099853515625
1550770200, 1103.989990234375, 1102.1300048828125, 82943, 1101.6278076171875, 1105.56005859375
1550773800, 1102.1300048828125, 1095.6700439453125, 109127, 1094.300048828125, 1102.27001953125
1550777400, 1096.239990234375, 1093.8299560546875, 113781, 1093.3199462890625, 1097.030029296875
1550781000, 1093.9000244140625, 1097.25, 152315, 1092.6051025390625, 1097.43994140625
1550845800, 1102.989990234375, 1104.614990234375, 210855, 1095.8399658203125, 1104.8900146484375
1550849400, 1104.4599609375, 1110.06005859375, 138290, 1103.5400390625, 1110.1800537109375
1550853000, 1110.1600341796875, 1107.8531494140625, 88839, 1107.2850341796875, 1111.0
1550856600, 1108.31005859375, 1107.050048828125, 73753, 1105.3087158203125, 1108.31005859375
1550860200, 1107.5, 1106.56005859375, 79570, 1104.4100341796875, 1107.969970703125
1550863800, 1106.56005859375, 1106.0345458984375, 109462, 1100.9200439453125, 1106.8001708984375
1550867400, 1105.408203125, 1110.8499755859375, 192339, 1104.0, 1111.1800537109375
1551105000, 1117.2099609375, 1111.9200439453125, 391111, 1109.18994140625, 1118.510009765625
1551108600, 1111.5799560546875, 1114.1199951171875, 153511, 1111.5799560546875, 1116.5
1551112200, 1113.8900146484375, 1110.0, 137584, 1109.5699462890625, 1115.364990234375
1551115800, 1109.9200439453125, 1107.699951171875, 111195, 1107.4100341796875, 1111.2149658203125
1551119400, 1107.56005859375, 1112.06005859375, 174191, 1107.56005859375, 1112.3399658203125
1551123000, 1112.5, 1114.260009765625, 128347, 1111.6300048828125, 1115.93994140625
1551126600, 1114.22998046875, 1108.949951171875, 152982, 1108.7099609375, 1115.510009765625
1551191400, 1107.969970703125, 1108.449951171875, 254655, 1100.0, 1110.0699462890625
1551195000, 1108.2750244140625, 1110.247802734375, 155990, 1105.0909423828125, 1112.0
1551198600, 1110.7099609375, 1106.5699462890625, 102995, 1106.300048828125, 1111.969970703125
1551202200, 1107.050048828125, 1110.0799560546875, 123721, 1105.6099853515625, 1111.31005859375
1551205800, 1110.0699462890625, 1110.8900146484375, 86268, 1110.0, 1112.199951171875
1551209400, 1111.1099853515625, 1118.4000244140625, 147606, 1111.1099853515625, 1119.5047607421875
1551213000, 1118.31494140625, 1114.9300537109375, 200761, 1113.969970703125, 1119.22998046875
1551277800, 1108.2099609375, 1104.0, 253628, 1101.0, 1114.68994140625
1551281400, 1104.0, 1110.032958984375, 112253, 1102.3399658203125, 1110.7325439453125
1551285000, 1109.7530517578125, 1111.400146484375, 90851, 1109.7530517578125, 1113.75
1551288600, 1111.675048828125, 1114.289794921875, 89692, 1111.1600341796875, 1115.4200439453125
1551292200, 1114.8900146484375, 1114.6500244140625, 86427, 1113.199951171875, 1117.1082763671875
1551295800, 1115.039794921875, 1115.0400390625, 111943, 1114.3800048828125, 1117.969970703125
1551299400, 1115.050048828125, 1116.25, 124600, 1113.5, 1116.77001953125
1551364200, 1111.93994140625, 1118.3199462890625, 270403, 1111.050048828125, 1122.4200439453125
1551367800, 1119.0999755859375, 1124.0, 241025, 1118.192626953125, 1124.3699951171875
1551371400, 1124.010009765625, 1126.3492431640625, 151404, 1124.010009765625, 1127.6500244140625
1551375000, 1126.4599609375, 1125.3199462890625, 85145, 1124.5400390625, 1127.0699462890625
1551378600, 1125.1600341796875, 1122.427001953125, 73152, 1120.8011474609375, 1125.4200439453125
1551382200, 1121.7349853515625, 1121.5699462890625, 71063, 1120.4100341796875, 1122.25
1551385800, 1121.43994140625, 1120.5899658203125, 225297, 1117.47998046875, 1122.3499755859375
1551450600, 1124.9998779296875, 1129.260009765625, 282512, 1124.9998779296875, 1134.5400390625
1551454200, 1129.010009765625, 1130.109375, 140580, 1128.9300537109375, 1133.4500732421875
1551457800, 1130.5, 1133.780029296875, 150036, 1128.489990234375, 1134.0098876953125
1551461400, 1134.030029296875, 1136.0899658203125, 126734, 1133.6300048828125, 1136.6300048828125
